count
2
2
44
8
3
38
6
7
1
31
20
4
3
3
12
26
3
13
3
8
12
43
7
3
3
2
9
18
7
5
4
73
5
9
24
8
10
23
3
1
2
23
2
1
1
8
4
4
4
1
17
41
190
37
27
3
55
130
14
5
2
5
10
86
4
6
17
28
12
1
4
2
9
1
393
1
1
2
1
3
3
108
6
5
5
17
10
123
27
25
2
11
4
260
13
8
16
19
1
38
7
6
1
2
1
2
23
19
13
1
40
54
18
1
5
7
34
14
5
94
1
224
4
15
1
5
1
5
10
105
31
4
6
1
127
12
2
1
1
19
1
23
39
3
12
2
1
4
3
15
109
20
90
5
24
3
2
132
11
10
10
6
38
2
1
5
1
2
11
3
9
33
8
8
44
134
18
36
14
42
17
98
20
8
7
2
11
15
15
18
2
1
80
70
2
9
4
8
6
52
3
7
3
1
42
3
95
16
44
79
1
2
26
13
2
32
8
16
39
11
12
24
8
2
10
265
6
1
9
115
5
2
2
20
25
9
1
3
8
6
39
4
38
9
2
19
16
1
8
1
38
31
3
7
4
1
1
31
3
1
6
86
3
222
1
1
2
38
181
46
432
3
11
5
3
1
4
1
6
633
55
7
9
7
6
1
5
1
10
7
1
6
27
33
2
100
65
101
7
2
4
4
2
26
1
3
2
5
144
43
28
2
16
5
29
40
5
300
5
18
259
428
3
2
5
1
2
25
3
72
3
34
21
3
26
87
1
91
6
6
3
1
3
17
1
1
192
2
15
19
21
10
1
8
1
1
3
11
2
1
42
1
5
3
5
3
3
57
18
8
27
28
3
6
1
2
23
2
13
7
108
133
5
3
2
40
15
8
1
1
102
1
92
1
7
15
1
14
1
25
27
7
6
5
18
1
3
2
6
14
7
16
1
22
10
2
5
9
1
5
5
17
80
4
8
6
41
4
4
320
2
12
7
1
1
1
14
19
11
63
11
38
5
1
2
24
15
1
3
15
2
46
13
7
3
7
38
41
150
1
4
2
101
100
2
12
2
10
1
1
5
55
9
3
1
2
4
30
25
6
2
85
3
18
2
126
6
2
2
46
31
9
9
13
78
1
9
68
3
2
4
1
5
87
23
103
85
1
8
15
3
36
14
22
5
1
74
6
22
1
3
14
1
5
4
39
1
11
4
33
8
10
136
12
2
5
9
3
40
10
28
18
13
3
1
1
93
3
1
19
1
1
167
7
3
25
6
22
2
3
19
1
69
1
438
5
2
1
67
12
16
99
1
12
5
1
3
4
4
1
10
21
43
1
32
2
33
3
32
3
4
3
24
2
1
34
14
22
1
4
4
7
201
2
81
22
1
16
9
21
2
2
5
1
8
1
16
1
13
7
2
4
1
6
20
3
2
17
1
3
2
49
2
5
2
11
1
50
4
1
3
14
8
22
1
17
1
5
24
17
16
2
3
3
1
14
3
4
1
280
1
172
4
12
8
16
35
40
1
4
22
1
2
5
11
1
22
498
15
2
4
18
32
14
3
61
13
8
2
9
1
135
7
35
11
4
7
3
60
9
3
4
3
6
2
10
6
295
8
4
1
23
2
212
5
12
5
10
4
40
12
1
10
27
9
1
1
28
9
29
3
7
1
23
5
3
9
1
37
1
10
3
2
16
1
2
3
2
30
5
2
10
1
8
4
2
2
11
5
9
2
2
13
6
1
4
5
386
15
3
2
1
1
52
13
3
22
1
12
145
4
2
30
21
15
48
3
1
15
9
1
13
22
5
27
4
1
11
2
62
1
1
47
1
1
7
1
1
14
7
8
4
2
7
15
40
4
14
17
43
1
4
4
2
14
5
63
17
9
10
1
40
15
10
9
10
1
2
20
9
7
2
3
1
52
3
1
12
2
7
3
26
3
49
552
149
6
42
1
2
66
11
19
140
4
4
7
39
24
4
8
192
6
16
27
2
77
7
7
224
9
13
3
11
47
45
11
4
7
3
6
15
1
2
3
1
30
1
53
20
1
2
26
3
11
1
2
5
1
6
75
13
218
26
18
1
3
5
1
32
6
3
3
1
14
9
24
2
3
13
20
69
2
18
5
5
5
74
5
3
1
5
24
1
4
22
15
3
1
14
40
47
153
71
6
5
67
251
3
9
39
19
49
11
3
1
2
5
24
2
58
108
7
175
1
4
1
1
50
1
32
2
2
3
9
1
230
4
1
6
3064
27
13
1
6
32
2
61
1
28
32
2
505
47
1
2
23
2
9
8
15
20
9
1
8
11
44
1
3
30
15
2
10
85
12
10
3
7
6
7
2
2
2
2
8
29
3
3
272
1
5
15
45
6
1
1
49
3
9
16
17
93
105
15
1
1
2
2
15
35
11
12
2
10
2
4
2
6
16
1
15
2
4
42
16
3
3
2
13
6
40
1
7
28
1
3
2
6
482
6
2
7
2
10
1
6
2
3
44
3
6
2
1
1
60
2
1
2
16
2
5
312
3
3
12
300
117
8
22
1
3
2
4
1
2
99
147
5
17
4
2
3
23
7
1
20
38
6
6
3
28
3
5
2
65
20
31
19
31
24
6
13
1
1
7
7
3
1
35
9
8
4
264
2
11
4
30
30
9
1
3
27
2
9
16
15
13
3
3
4
2
1
7
10
2
1
2
16
9
8
57
5
6
3
10
2
47
2
17
65
2
12
20
2
1
6
1
3
7
6
1
36
29
28
15
2
20
23
2
6
9
22
13
32
2
2
5
28
90
7
3
27
19
34
5
6
14
1
2
3
11
26
1
6
9
51
13
6
12
5
11
7
16
1
2
8
18
2
3
34
75
5
1
1
17
10
128
45
1
4
1
2
11
2
128
130
89
8
153
26
23
6
1
4
1
20
44
1
13
2
1
1
3
19
43
2
1
25
6
3
63
11
40
4
3
2
3
2
23
35
1
3
206
349
25
3
8
1
65
108
18
325
1
6
5
3
4
16
4
4
9
3
10
19
28
36
4
18
4
14
160
18
11
133
41
24
45
3
47
5
9
3
1
1
5
4
3
8
19
67
42
1
1
1
1
10
68
10
22
15
10
11
7
12
1
19
37
4
9
4
6
43
15
4
10
8
11
10
1
55
13
13
21
11
36
5
4
7
9
2
182
9
19
165
2
10
65
65
41
2
61
11
6
2
11
38
85
37
1
33
2
1
20
12
43
2
43
3
57
1
10
9
11
16
1
23
13
10
11
5
9
20
50
6
1
11
17
10
2
16
3
15
1
31
18
7
5
5
142
14
14
1
8
1
12
10
3
14
54
14
3
7
29
3
3
33
16
5
40
4
51
19
245
21
5
1
39
11
2
1
3
3
51
3
1
1
9
23
751
16
14
3
1
4
3
1
32
1
7
4
7
3
17
4
12
52
4
1
2
7
16
2
20
129
48
11
37
38
12
22
5
18
25
56
6
94
16
2
3
2
3
13
5
147
61
3
1
1
59
134
19
1
40
2
3
4
8
2
3
4
4
1
40
2
1
3
2
6
17
17
105
4
5
9
4
2
2
4
1
9
1
26
3
5
102
106
1
1
5
36
1
2
2
2
3
4
1
2
43
10
1
1
39
58
20
3
68
1
16
20
2
17
10
4
89
1
1
10
8
2
19
4
180
1
18
13
12
2
3
1
1
3
4
116
3
32
33
4
6
1
100
5
2
3
1
3
7
1
2
27
17
11
5
1
20
1
1
10
16
3
1
2
2
3
3
1
14
16
7
79
11
1
5
93
22
6
23
7
1
6
3
9
1
4
1
5
10
17
3
2
2
6
3
5
4
18
8
14
9
6
2
4
1
1
2
1
23
7
1
1
43
1
3
125
5
1
1
161
2
26
1
2
3
3
3
3
68
1
2
7
5
1
6
8
34
7
2
55
4
3
3
6
2
136
2
6
87
3
15
324
48
2
5
4
26
4
34
5
9
8
43
23
5
7
8
5
7
12
15
4
6
5
3
106
1
8
2
5
1
159
8
6
4
261
1
19
7
3
51
2
1
3
11
2
1
1
5
11
39
68
14
7
8
96
155
6
1
14
1
2
4
100
1
17
45
10
2
74
24
6
3
83
162
2
7
1
47
10
34
3
96
7
4
39
122
32
44
92
3
9
7
1
2
1
17
4
24
66
1
6
3
9
6
5
26
39
49
17
5
20
32
3
1
3
1
117
5
13
27
4
11
22
79
3
3
35
1
4
16
46
25
4
1
12
4
7
14
13
17
1
1
4
21
2
2
1
11
1
3
1
10
2
1
35
14
16
17
64
20
11
6
1
5
10
43
18
31
3
1
200
21
45
1
32
20
4
56
46
5
3
11
6
5
2
1
144
29
10
13
11
2
8
1
277
3
10
9
3
7
17
11
3
5
186
11
22
7
7
106
2
19
1
57
30
4
2
2
6
2
60
2
1
4
27
3
10
37
84
4
148
95
1
1
4
2
3
2
2
1
1
2
1
26
1
22
2
2
33
2
30
5
1
1
7
5
1
26
4
9
11
2
1
2
2
2
5
16
9
1
20
2
1
3
1
1
7
5
7
17
5
5
6
13
2
3
6
2
3
20
1
4
13
51
24
4
5
4
4
34
9
3
6
4
2
12
4
2
2
5
1
102
7
15
1
28
13
34
21
190
3
2
4
12
2
15
8
2
2
9
5
25
14
37
1
2
227
13
52
241
31
1
4
2
13
1
7
20
21
1
123
5
1
134
3
19
13
1
1
1
23
1
15
12
24
17
8
1
1
3
1
2
21
24
3
2
13
2
12
3
17
18
9
9
13
4
10
30
3
5
37
34
9
1
113
1
1
1
2
1
25
23
49
3
6
10
1
5
1
8
10
31
9
3
4
3
1
1
1
8
8
5
7
8
14
3
288
9
6
1
14
1
1
2
2
2
11
2
2
2
2
5
1
27
6
6
4
4
2
1
5
160
3
13
12
55
8
5
6
4
18
90
168
44
25
143
1
31
1
24
1
17
2
2
179
6
18
82
1
1
15
3
3
9
2
10
6
4
2
6
22
1
62
276
1
14
13
3
29
3
49
65
2
8
10
2
8
1
2
4
7
162
1
2
4
1
8
1
5
1
17
4
5
1
17
4
7
51
1
4
1
1
4
2
8
9
1
5
15
2
1
37
2
1
5
8
4
31
1
2
5
2
35
3
19
11
1
2
1
1
6
2
4
5
10
55
3
21
1
1
1
9
4
3
1
3
13
1
2
2
1
3
215
1
14
4
17
1
36
23
16
2
12
1
2
2
2
1
3
4
17
4
2
12
2
52
2
4
2
8
2
5
55
27
13
65
2
210
21
2
9
9
1
1
155
2
1
33
29
14
10
7
2
1
3
18
26
1
16
28
17
1
3
11
30
3
3
16
2
2
5
6
5
4
2
1
16
32
13
6
8
11
1
48
25
4
6
51
1
2
1
19
2
6
8
45
22
6
7
2
55
1
6
2
81
44
3
1
17
34
21
1
8
9
78
2
5
14
3
6
23
65
12
1
15
64
3
2
22
2
1
1
1
3
6
17
36
1
25
3
1
1
2
12
5
1
35
14
3
21
2
4
4
1
38
8
1
260
14
53
2
46
2
4
7
4
14
2
11
1
9
17
2
4
11
5
2
1
17
1
6
78
21
2
7
2
2
74
59
7
9
7
23
1
2
25
4
6
1
4
1
2
1
45
23
5
14
4
2
35
1
4
31
3
8
1
4
28
4
8
20
23
1
29
20
35
2
12
4
1
5
7
27
16
2
4
2
10
16
4
10
1
6
48
1
119
1
11
6
1
2
7
1
3
4
12
15
1
6
7
233
2
27
5
10
1
1
4
25
5
49
2
178
7
3
2
6
62
12
3
56
3
8
1
1
5
2
3
1
2
84
1
5
50
79
6
9
54
5
10
7
3
13
6
5
1
11
19
12
2
6
2
4
18
29
1
4
8
5
2
1
1
80
1
1
10
1
7
117
5
1
1
6
3
3
5
68
2
31
28
2
8
3
3
1
1
6
3
3
2
24
3
3
2
18
26
2
34
1
11
4
6
2
3
28
11
2
2
8
29
12
5
20
28
1
12
6
1
3
4
12
42
3
4
3
20
1
35
9
3
1
6
1
1
42
1
2
6
8
2
11
2
77
1
11
2
7
17
12
31
4
17
112
54
6
41
1
1
2
6
2
8
2
3
6
3
2
19
10
39
1
4
13
1
2
10
2
4
2
43
1
10
6
2
11
12
7
4
2
4
4
6
6
1
3
9
277
1
6
20
19
3
1
6
9
6
4
1
1
10
20
1
1
1
1
3
31
61
2
1
34
29
6
3
7
4
6
1
5
12
21
6
1
21
2
3
7
44
8
4
262
2
2
1
2
13
10
4
13
9
74
2
3
15
8
34
1
1
65
33
46
15
4
1
1
38
62
6
4
4
9
128
18
8
1
1
89
4
1
1
10
11
2
1
8
26
83
1
1
3
11
25
21
2
3
5
2
5
35
9
4
27
283
39
8
3
1
165
18
16
17
30
20
13
3
29
34
1
1
10
1
47
2
67
27
1
13
10
2
3
3
31
2
5
2
2
7
3
1
13
2
21
2
6
5
1
45
15
21
21
1
3
11
14
15
26
1
9
13
3
5
1
4
1
69
28
11
1
24
9
10
3
1
5
6
2
1
1
10
2
4
1
3
18
4
4
3
4
10
1
16
3
1
14
3
9
4
8
11
4
23
4
12
1
2
4
23
6
141
69
3
1
20
6
1
2
3
2
11
14
1
1
6
5
8
39
4
1
1
1
2
1
1
3
8
31
4
9
21
1
2
93
2
20
4
3
59
27
12
8
1
1
1
2
8
1
3
1
10
3
10
2
5
4
3
15
3
141
37
130
1
13
4
4
1
4
7
2
3
1
1
13
10
1
4
5
2
1
4
5
2
6
9
2
5
2
1
2
11
4
6
65
4
1
4
9
1
1
61
7
10
7
4
2
8
3
2
33
2
1
26
1
1
6
13
1
2
18
2
1
2
5
2
14
2
2
8
3
6
4
9
1
1
1
3
12
1
5
2
1
22
1
1
8
4
2
2
1
30
3
5
17
1
2
2
52
8
1
2
1
35
2
60
1
2
1
3
1
2
1
2
1
2
5
287
2
1
1
14
2
6
12
20
8
2
1
3
12
39
12
17
26
28
1
3
4
5
20
107
2
19
2
2
48
24
10
3
4
71
11
15
2
54
4
12
2
33
2
3
1
335
129
18
17
13
2
2
1
3
3
11
3
1
18
27
1
1
2
4
1
1
21
3
1
149
32
8
5
8
3
21
28
5
3
6
30
1
5
35
4
32
1
1
1
5
5
2
1
1
3
10
4
2
2
4
5
3
1
19
1
1
1
12
48
26
7
2
3
9
3
72
15
6
11
41
33
3
16
160
16
111
13
18
5
1
14
15
2
2
3
8
3
41
73
1
1
7
4
1
5
1
5
2
3
1
17
6
1
17
55
11
1
1
7
5
15
5
4
116
1
1
4
9
1
46
34
3
7
27
1
1
10
9
1
116
3
1
45
108
45
11
1
29
35
6
8
1
3
19
12
7
17
2
7
5
2
12
16
2
10
9
4
4
107
383
7
3
5
679
166
17
1
8
6
1
1
23
9
60
48
6
15
28
3
1
2
11
6
2
7
1
2
2
17
37
5
12
1
3
1
8
41
2
44
18
2
2
1
1
5
15
149
235
18
15
1
85
5
14
13
3
2
1
20
38
1
9
1
1
3
4
59
24
1
11
32
49
2
30
2
112
11
7
23
1
10
6
3
5
2
15
15
2
2
26
3
24
2
71
2
1
1
5
1
3
144
9
9
26
1
7
2
1
10
1
1
2
30
19
4
43
5
3
4
1
7
2
21
26
7
1
1
2
1
2
1
55
3
1
8
3
3
21
2
37
62
143
1
2
1
40
5
19
5
2
3
1
1
42
1
1
70
10
28
1
6
16
69
13
3
1
1
2
84
1
17
22
2
12
6
9
33
107
27
1
2
5
18
4
7
2
4
1
8
6
1
1
1
1
1
5
4
4
24
185
2
1
16
2
31
1
73
33
4
2
7
2
1
1
4
4
36
2
73
81
6
9
3
12
2
1
1
2
2
1
1
80
13
4
70
18
2
1
5
29
1
1
22
2
17
1
1
1
5
10
2
2
6
3
1
1
1
8
24
12
6
7
12
42
2
46
1
4
5
4
1
14
17
63
5
2
5
1
1
2
2
6
12
3
3
1
1
1
2
38
4
1
3
13
1
4
2
1
31
25
2
1
78
1
3
6
4
1
6
38
195
3
1
2
13
2
1
31
12
2
1
4
3
19
42
3
4
4
1
6
3
1
47
1
28
6
5
4
16
19
4
17
251
91
10
50
16
8
6
1
7
159
1
1
2
2
13
86
3
23
2
2
1
8
3
1
2
3
1
7
1
7
15
2
3
80
2
2
18
3
7
5
31
7
2
1
1
11
5
1
1
2
12
55
3
11
43
1
3
49
19
1
11
1
8
2
78
1
7
61
3
9
1
5
3
13
1
9
1
1
43
6
5
67
6
25
4
1
1
1
7
5
1
1
12
3
1
1
14
11
3
6
13
1
9
4
7
2
3
6
16
3
2
2
4
6
1
2
3
18
19
1
15
3
14
7
10
12
24
1
2
3
2
2
2
1
2
1
3
15
6
72
2
3
22
2
7
7
2
1
23
1
9
9
38
2
2
1
1
4
42
6
4
8
18
3
1
92
2
3
51
3
2
2
9
8
43
49
2
13
4
22
3
1
73
1
1
1
7
2
16
5
3
1
9
1
9
1
2
2
12
6
20
5
5
233
11
1
16
7
4
5
2
2
15
26
2
2
25
3
6
29
5
12
2
11
22
8
1
3
5
1
6
8
1
4
3
3
1
12
2
8
9
4
7
9
13
22
2
1
3
3
1
3
3
7
7
5
1
1
2
9
2
1
4
2
4
1
1
6
16
10
40
3
107
2
10
2
2
2
20
17
39
7
456
15
7
12
6
45
1
6
25
3
2
2
18
1
3
1
108
2
8
1
1
19
2
2
1
2
2
1
1
9
7
49
2
3
9
5
8
14
3
4
1
36
2
1
1
12
1
13
3
29
1
2
17
6
10
1
2
1
1
1
6
1
4
8
1
1
14
6
13
6
1
4
6
14
1
4
4
2
1
16
8
5
87
1
3
10
1
16
3
7
2
13
11
9
3
5
16
3
99
8
3
14
1
6
3
15
2
7
6
8
4
1
8
46
8
2
8
1
2
1
2
11
1
12
10
24
82
6
1
89
5
1
2
18
4
1
2
1
1
1
3
22
1
37
4
11
20
11
2
5
24
57
106
1
1
11
1
1
32
9
85
13
54
9
1
7
15
2
1
1
11
3
26
2
4
1
2
17
6
1
3
11
9
5
1
1
2
3
4
5
1
24
2
2
4
4
9
21
1
46
2
35
7
29
62
47
1
3
1
1
4
1
5
3
1
2
4
1
2
24
2
70
3
1
1
4
18
8
8
1
2
1
1
3
2
3
2
1
1
6
6
6
1
4
2
1
41
24
298
23
7
6
6
2
2
1
2
1
11
24
1
181
6
9
7
426
6
1
1
8
9
4
1
1
1
1
8
38
2
3
2
2
4
22
4
10
3
4
10
27
3
4
1
1
4
8
1
3
2
17
19
13
2
6
1
1
7
7
3
14
17
104
109
2
38
6
1
19
24
2
1
22
5
11
2
16
9
1
4
188
51
5
3
5
11
1
2
1
38
1
1
19
1
1
4
2181
97
9
3
10
30
1
5
22
2
1
30
13
13
7
1
2
1
1
39
42
2
1
1
6
5
1
3
123
11
1
2
10
1
11
8
3
264
1
3
8
2
1
1
117
8
21
9
2
1
2
5
7
5
2
52
11
1
5
4
9
23
3
7
3
2
3
34
1
2
2
20
34
1
8
11
2
4
17
2
1
20
65
2
1
16
1
19
1
191
1
13
1
1
4
26
9
22
24
1
1
1
2
3
2
1
7
1
3
91
7
13
7
4
11
2
11
4
2
5
3
8
4
6
1
10
5
1
33
13
1
296
3
1
5
2
10
1
1
1
8
2
2
6
2
2
2
3
5
2
19
8
4
9
1
49
1
8
2
251
40
30
7
3
23
2
9
1
13
4
40
1
2
7
26
2
99
7
12
1
15
7
2
1
1
7
6
9
2
1
3
5
228
3
48
1
7
4
177
8
14
1
11
1
6
1
2
59
1
11
30
44
946
2
9
11
1
2
11
1
1
2
1
12
25
58
118
1
4
1
40
10
3
1
8
25
3
2
12
29
2
20
1
24
71
7
5
2
1
22
4
2
2034
1
8
125
2
8
9
1
2
6
1
1
10
12
10
2
107
2
21
109
2
1
1
1
2
4
1
2
54
726
12
7
3
1
2
24
1
5
2
1
24
10
1
1
4
10
1
2
1
13
8
2
1
5
2
5
109
2
25
1
7
13
1
7
3
14
32
6
15
18
222
1
33
9
31
19
196
2
3
5
1
208
3
4
4
3
2
1
2
1
2
5
19
3
2
7
4
2
2
1
63
1
13
1
2
2
3
28
2
6
2
1
18
4
2
5
1
7
20
3
1
2
14
4
3
1
12
1
2
11
2
1
3
2
11
4
1
1
4
2
6
2
3
20
3
2
1
20
62
1
30
22
5
19
94
2
5
2
16
7
5
1
7
11
4
30
3
2
10
4
2
2
2
6
56
1
3
2
4
23
31
207
11
15
3
5
3
1
4
1
5
6
4
24
2
1
11
2
8
5
1
1
2
6
26
112
1
6
15
28
3
130
2
1
17
2
6
1
2
6
2
2
10
3
2
12
13
1
1
2
5
1
16
12
20
1
5
1
26
19
24
1
8
2
1
7
21
4
30
3
15
1
8
3
30
1
1352
2
1
11
2
2
4
6
42
3
4
3
1
10
20
53
19
11
42
15
2
15
2
14
1
2
7
35
1
15
1
1
3
1
7
11
41
83
6
8
4
47
6
4
2
67
8
2
7
7
2
2
1
6
7
27
5
1
1
5
84
2
2
10
1
2
1
1
4
1
11
2
2
4
1
5
1
3
1
318
4
3
1
3
17
1
90
10
1
8
1
2
8
4
1
3
11
13
2
1
1
1
1
2
3
1
3
6
4
25
1
11
5
3
15
2
2
2
1
4
2
8
5
1
15
6
3
4
31
1
12
2
14
18
3
4
14
12
41
2
1
2
4
9
5
2
77
2
3
1
9
3
9
4
1
10
1
4
7
2
70
156
54
5
2
3
69
2
1
2
2
2
24
2
1
2
3
1
6
2
17
1
1
1
12
3
15
4
54
13
25
58
37
1
3
3
24
4
5
21
2
49
1
1
16
1
21
2
97
23
74
2
51
5
12
17
21
1
1
16
39
76
1
5
3
9
1
28
2
3
2
9
32
5
4
9
12
4
5
1
2
3
1
39
3
9
3
3
4
1
1
1
172
5
1
7
1
2
19
4
3
1
4
1
2
54
2
2
7
2
1
10
9
2
1
9
3
2
2
1
4
8
15
6
18
28
7
3
264
20
27
30
7
52
2
3
9
2
4
1
6
6
35
8
5
2
3
18
6
2
69
49
4
2
1
5
6
11
1
11
1
3
2
4
65
3
4
2
63
2
6
2
9
52
5
7
1
12
1
15
14
7
2
4
59
5
15
2
1
4
30
21
9
6
2
5
2
1
2
1
1
1
1
9
2
6
4
1
3
1
1
1
45
8
3
1
10
5
6
5
26
3
10
48
3
13
1
21
1
1
4
6
2
4
31
4
1
8
19
2
5
21
10
2
3
1
2
1
1
17
1
2
4
6
9
8
1
2
3
2
21
1
37
9
2
23
1
8
20
11
7
1
5
3
10
2
10
1
2
3
23
2
3
1
1
10
9
17
1
2
6
3
4
7
3
1
7
4
2
1
10
2
108
8
4
91
1
1
16
6
2
4
3
11
11
15
13
30
6
2
2
13
75
1
9
1
6
3
3
2
44
3
188
8
2
81
8
2
1
1
11
7
3
7
5
3
19
5
1
25
12
2
95
7
64
4
2
4
1
15
49
1
14
32
4
12
29
50
117
11
1
4
2
1
5
2
1
1
106
1
1
1
1
4
3
2
6
42
4
2
1
37
1
15
1
2
1
3
7
2
3
111
1
2
2
4
1
3
133
8
14
1
1
7
2
6
5
29
1
13
4
5
31
6
19
97
1
1
23
1
1
2
1
17
1
8
14
1
1
6
3
1
2
8
2
1
2
2
2
4
2
12
1
2
1
1
8
28
1
1
45
4
2
4
195
1
4
1
5
3
1
21
1
4
1
11
1
17
1
1
4
1
1
6
1
18
3
5
1
50
2
164
7
29
24
20
2
21
5
7
1
1
1
49
2
10
4
1
1
2
2
11
9
2
4
10
13
13
3
2
2
4
19
2
5
2
2
31
1
6
4
2
3
7
6
25
1
1
1
29
3
10
21
24
21
1
2
4
9
1
24
1
52
1
9
2
1
1
3
2
3
106
3
1
7
1
1
6
16
3
1
8
1
8
6
19
26
1
1
1
365
1
1
16
9
3
228
10
3
1
8
17
2
1
19
6
2
16
51
1
4
17
2
23
3
1
67
1
1
1
3
4
2
11
6
6
7
10
3
1
2
10
11
6
25
17
7
3
6
7
12
9
1
3
1
16
1
17
2
11
5
10
1
29
3
2
1
2
5
2
30
29
1
10
9
17
1
25
41
1
69
2
9
2
8
8
8
32
2
1
3
1
6
5
2
6
2
58
6
1
16
4
9
25
1
3
19
4
26
12
1
1
1
52
2
1
42
1
4
1
10
1
48
12
2
2
7
2
3
1
10
20
5
1
30
62
8
1
2
17
1
19
2
54
1
2
1
2
22
22
1
4
15
2
11
6
3
2
33
3
11
15
1
2
8
18
19
1
6
3
8
1
8
4
6
1
2
2
3
88
12
9
1
1
1
19
2
4
1
1
2
6
44
31
3
3
2
2
1
1
19
19
2
2
1
2
1
3
3
1
3
1
3
4
16
9
1
24
2
2
17
1
18
10
1
1
1
17
21
30
16
1
4
2
1
8
3
20
2
3
6
4
1
2
4
14
12
1
2
5
10
8
23
1
2
93
3
11
2
15
2
2
8
19
23
1
1
1
4
7
13
3
1
2
5
7
4
1
4
10
6
8
2
9
7
4
28
4
1
1
5
13
9
3
1
12
2
1
1
3
4
14
1
1
5
1
9
17
10
10
2
17
1
1
30
15
8
6
4
1
1
3
16
3
6
23
20
2
56
2
8
63
8
2
53
20
4
4
2
1
3
5
17
2
12
29
1
28
23
21
8
15
19
2
1
3
1
48
1
3
1
17
8
1
3
5
12
1
9
2
4
2
18
6
2
15
4
19
27
19
1
1
5
27
4
4
1
5
30
1
1
2
1
16
1
2
1
1
7
1
2
1
1
6
3
5
2
1
2
2
7
19
6
1
59
18
4
16
1
1
6
28
1
2
8
2
8
36
53
1
2
1
2
1
16
7
12
1
9
2
2
3
6
1
8
1
1
2
1
12
44
1
1
3
7
1
4
8
34
4
14
5
1
2
1
32
1
1
23
2
9
10
4
2
2
12
30
2
2
10
8
1
16
31
125
4
16
1
1
4
3
1
2
2
5
5
11
26
2
37
22
2
7
2
4
2
8
4
6
20
9
1
14
7
10
3
1
5
2
3
10
12
1
2
9
19
3
54
1
14
1
32
1
3
4
1
6
96
1
38
3
3
17
1
1
5
1
1
2
2
2
2
1
1
4
1
6
2
8
6
1
1
1
1
10
16
5
1
2
2
2
4
14
2
1
3
36
10
6
1
7
3
8
13
29
1
5
3
23
1
1
1
50
8
2
6
1
17
50
4
1
1
4
19
6
14
1
12
1
51
3
1
1
1
1
18
11
2
1
1
12
2
1
3
6
1
2
4
3
1
2
9
1
1
6
1
20
32
1
1
7
1
2
1
1
2
8
1
5
2
5
1
2
1
1
7
14
3
3
1
2
1
55
2
7
12
2
2
6
3
3
1
77
1
3
2
7
8
7
7
1
4
3
6
3
34
2
1
1
1
6
5
1
17
9
3
6
4
37
11
2
2
7
3
14
